,a2c,ddpg,td3,ppo,sac,mvo
2019-03-26,2081152.2973149966,2131250.9451100007,2138786.7014800003,2006959.9842649992,2125483.7810750008,2298339.8715303116
2019-03-27,2066055.6762899964,2119742.4651100007,2136570.26148,2006351.7967749995,2116042.585020001,2293237.840526709
2019-03-28,2068217.4398699964,2127370.565110001,2145545.54148,2006875.984515,2123062.8244550014,2302080.4815067183
2019-03-29,2080341.8060049964,2134934.6251100004,2164729.54148,2007463.0777999996,2136748.870040001,2319922.1117502297
2019-04-01,2119962.306744997,2178031.855110001,2212073.54148,2010846.45618,2171707.021165001,2358767.9270831416
2019-04-02,2125714.698579996,2182302.0151100005,2213054.42148,2010642.7968150002,2173498.2966850004,2360255.511582767
2019-04-03,2128029.8045749962,2189257.2751100007,2210154.02148,2012400.84908,2181501.4787200014,2375027.7829498714
2019-04-04,2130664.3475699965,2195472.7551100007,2230968.50148,2013911.61738,2180384.300710001,2390009.7113091736
2019-04-05,2135424.6858799965,2201103.0051100007,2226173.7814800004,2014440.453865,2190213.007940001,2392891.1989868404
2019-04-08,2114543.1841599965,2195017.4151100004,2195056.7814800004,2014760.30627,2178694.491445001,2374714.850654248
2019-04-09,2086299.794189996,2170322.7851100005,2169384.0614799997,2012947.0562400003,2157828.0709500015,2345490.3755876394
2019-04-10,2089556.7669499964,2177304.0151100005,2167713.02148,2013939.6597300002,2163696.615575001,2350211.1388263246
2019-04-11,2093240.6377599968,2183423.6251100004,2178292.0614799997,2014847.5159100003,2169604.685135001,2356215.4998628334
2019-04-12,2106130.667624997,2209865.6351100006,2216413.50148,2017139.1455000003,2186831.115220001,2380873.753163551
2019-04-15,2096126.3179649967,2195382.2151100007,2201780.10148,2016240.1187100003,2177425.162105001,2370131.1417074464
2019-04-16,2123029.0256199962,2216060.7451100005,2233072.54148,2018433.0982400002,2202783.073655001,2398064.7526444476
2019-04-17,2132304.963174996,2221562.8951100004,2234402.58148,2020517.8425300003,2188974.0989800007,2398309.6064045904
2019-04-18,2145589.8995449967,2232453.9851100007,2239492.1414799998,2020792.9925300002,2191172.868760001,2400840.272116633
2019-04-22,2151869.7559449966,2229296.4551100004,2233644.8214800004,2021749.13066,2192129.561845001,2406709.247141777
2019-04-23,2167675.633139997,2247237.6151100006,2249270.6214799997,2023198.3524050005,2234832.561810001,2424921.4970222013
2019-04-24,2165542.4810049967,2245778.5251100007,2250533.86148,2022130.2746050004,2241876.7250400013,2420730.9305799664
2019-04-25,2117145.8431699965,2187279.2151100007,2260067.18148,2011475.4137300004,2245887.4715850013,2376712.7544914307
2019-04-26,2134970.1124799964,2195917.4051100006,2268384.7814800004,2007797.2011450005,2266687.582625001,2393995.862537122
2019-04-29,2133380.4911299963,2197144.3251100006,2271519.26148,2006438.8718300005,2276897.0053150007,2386491.3227013974
2019-04-30,2156186.4589149966,2202747.2251100005,2273765.38148,2005967.5509950006,2293415.7223150013,2378895.3217237
2019-05-01,2136264.986304996,2181519.4151100004,2265498.8214800004,2004002.9530600004,2267099.320675001,2374157.499834925
2019-05-02,2139246.344994996,2180928.8751100004,2270324.7414800003,2003007.9370950002,2270533.7583950013,2377122.2876904868
2019-05-03,2180852.4585999963,2210069.1651100004,2292193.42148,2006899.8371150002,2298715.579845001,2400709.659745821
2019-05-06,2165518.7706199964,2193395.8851100006,2275016.94148,2004919.5139600001,2286736.9465000015,2377972.362326749
2019-05-07,2123570.3763699965,2149938.0551100005,2220662.62148,2003842.1424450001,2264893.688435001,2326131.567648188
2019-05-08,2113034.0877299956,2138514.6151100006,2217833.6614800002,2001362.0071850002,2256459.6794750015,2328996.8789555756
2019-05-09,2088129.8374849963,2121787.2951100008,2197486.98148,1996859.3161700002,2257756.8211950012,2306913.062337946
2019-05-10,2100805.127029996,2136074.4251100007,2203213.70148,1996725.2407300002,2281584.233140001,2310189.3365450376
2019-05-13,2038684.6006899967,2071804.0651100005,2123216.18148,1989713.6760350002,2209437.1404800005,2227443.067498858
2019-05-14,2081332.5539499964,2098452.0451100008,2151747.50148,1992362.1702850005,2238982.439065001,2254775.7154229213
2019-05-15,2087182.3249599964,2093677.0751100006,2155976.90148,1993875.0499750008,2236982.464405,2269055.4709615167
2019-05-16,2093535.3747449967,2103543.5751100006,2185876.46148,1994659.4514350009,2260082.421950001,2294276.0759234834
2019-05-17,2066789.7475149967,2082179.0451100005,2173602.82148,1991370.8186700009,2244794.779360001,2274863.061585465
2019-05-20,2050561.6605949968,2063426.9851100007,2166038.62148,1987736.5833900007,2233375.371860001,2251089.8066805536
2019-05-21,2067504.601749996,2082660.5751100008,2187723.7014800003,1989944.127230001,2251152.435095001,2270826.6239377083
2019-05-22,2062843.6622599964,2080097.9951100007,2169211.7014800003,1989811.7495650013,2246477.953595001,2263780.5238354574
2019-05-23,2017961.1250449964,2044943.7551100005,2140034.26148,1986727.2425750012,2211508.8334250012,2232034.538328001
2019-05-24,2021039.7516349962,2052298.3851100006,2155886.18148,1987839.5813150012,2221066.468425001,2239751.1325039873
2019-05-28,1999275.506639997,2024933.6551100006,2141448.7814800004,1984677.1644300013,2196831.237830001,2249439.9227391183
2019-05-29,1997045.0943599965,2017259.7451100005,2118567.86148,1983710.203350001,2177073.176215001,2207510.277548699
2019-05-30,2004357.5665549964,2013445.4051100006,2115255.34148,1984397.307050001,2174638.086215001,2209252.6371310013
2019-05-31,1980228.4404249967,1986151.2451100007,2079347.5814800004,1980037.9773750012,2139041.139030001,2171836.633689315
2019-06-03,1966359.0196849962,1978656.9251100004,2073586.9014800005,1978014.8388550011,2136286.8362850007,2149514.675044093
2019-06-04,2035113.1551149962,2038792.2251100005,2133356.1414799998,1985786.6200550015,2199997.9414400007,2211441.8224583077
2019-06-05,2032889.7776599964,2042676.6051100006,2144033.18148,1985697.2342400015,2205161.811440001,2223785.9101283536
2019-06-06,2040706.3708099965,2057795.2651100007,2160688.34148,1987754.5088400014,2223527.9514400014,2260915.4511234188
2019-06-07,2064647.7645299966,2080189.6651100006,2174788.10148,1991460.7338200014,2242625.371440001,2294782.1252895417
2019-06-10,2094169.6577499968,2101924.7551100007,2195144.6614800002,1996501.6416350012,2258121.5214400007,2326244.7452855986
2019-06-11,2099410.371969996,2104963.9851100007,2193772.54148,1997173.3863200014,2257417.4014400006,2322409.5075500645
2019-06-12,2102574.4881799966,2097188.1051100004,2184718.46148,1995500.2679450014,2258372.938970001,2319162.156593452
2019-06-13,2109873.8793449965,2103467.0751100006,2186206.7014800003,1997083.6171000015,2260044.981730001,2316805.8467344334
2019-06-14,2100795.0781949963,2096428.6851100007,2181286.98148,1995136.2991800017,2256250.469060001,2299835.038876765
2019-06-17,2083204.4872549966,2082738.0051100007,2178641.7814800004,1995066.449870002,2236484.257900001,2301450.0875703245
2019-06-18,2133776.2419199967,2130723.855110001,2236273.66148,2001390.0008600021,2271245.712110001,2358793.7923393007
2019-06-19,2126810.292404996,2124842.8851100006,2222101.82148,2000711.0843500022,2264697.417640001,2351167.4258666765
2019-06-20,2157447.4355149963,2146528.685110001,2240811.94148,2003696.6207600022,2285659.739495001,2370839.7382886163
2019-06-21,2142674.744544996,2140676.0051100007,2233469.9014800005,2002900.9944050019,2281641.746030001,2355770.0143210534
2019-06-24,2126597.9389649965,2134213.9951100005,2232431.90148,2002944.731415002,2275419.970060001,2362570.3642618656
2019-06-25,2104855.404024997,2111064.6951100007,2214186.50148,1998244.0482350017,2251987.011635001,2340232.758467458
2019-06-26,2120269.9549849965,2121781.625110001,2232474.26148,2001284.524635002,2257250.881440001,2358744.8045995366
2019-06-27,2134517.580514997,2130802.285110001,2221105.9014800005,2001153.728465002,2274583.107465001,2350849.6018108865
2019-06-28,2149835.2191199963,2146316.4551100004,2234103.42148,2002711.8928250025,2290271.925220001,2343596.815077677
2019-07-01,2173221.3024049965,2165385.5251100003,2244539.7014800003,2006434.1308450024,2313631.396930001,2359411.1970006255
2019-07-02,2172497.0063799964,2156656.9451100007,2242531.86148,2006813.8838500024,2309854.9413050013,2362569.8824038263
2019-07-03,2179644.2175299963,2170093.9551100004,2249237.30148,2009536.5053300029,2330255.737795001,2373471.063936859
2019-07-05,2174974.7153449967,2167906.6151100006,2255826.0214799996,2007711.2760000029,2337269.676725001,2372346.7358614295
2019-07-08,2145900.0298049957,2138774.605110001,2236347.90148,2005889.6138500026,2317841.558370001,2364050.03555824
2019-07-09,2157934.9881149963,2139345.3451100006,2249707.30148,2006534.4088100027,2327278.053980001,2383063.1247512815
2019-07-10,2159667.5206099963,2139029.815110001,2248417.22148,2009056.2112650028,2324180.552975001,2395810.9784926428
2019-07-11,2156286.8749499954,2152070.1751100007,2261883.34148,2010542.8640150032,2327079.0952100013,2395207.8013337217
2019-07-12,2191542.622474996,2178544.4651100007,2274560.94148,2017110.9910850031,2329130.1368950014,2398607.592135193
2019-07-15,2183836.714699996,2172478.9451100007,2264042.82148,2017726.5732700028,2316862.396895001,2408062.949718317
2019-07-16,2185831.8571749963,2172567.065110001,2257308.02148,2016769.613135003,2302043.666895001,2398624.674842348
2019-07-17,2150146.412424997,2153226.1551100006,2260356.8214800004,2014516.2765650032,2282151.706895001,2393186.6895772754
2019-07-18,2155382.485619996,2168228.2551100007,2256213.22148,2015118.588335003,2295729.9468950015,2376617.699714425
2019-07-19,2149163.5746549964,2166471.8351100003,2270260.62148,2014922.5178850032,2302579.086895001,2379063.34036054
2019-07-22,2173488.0337899965,2181652.835110001,2273892.78148,2019784.1081450032,2303263.7468950013,2386643.126796964
2019-07-23,2217459.423254996,2203957.8251100006,2297449.8214800004,2023851.0907850028,2317543.8368950007,2402629.326949613
2019-07-24,2238711.7983599966,2225440.7951100008,2295350.90148,2029621.7287900026,2362417.7468950013,2402819.290290619
2019-07-25,2212939.012979996,2215439.2851100005,2261486.98148,2025089.8161800026,2360119.986895001,2374002.1121869455
2019-07-26,2212895.974389997,2220502.355110001,2261497.18148,2020700.4496350025,2377675.7268950013,2359115.5730674285
2019-07-29,2199279.9700449966,2220784.2951100003,2250662.46148,2021624.1085400023,2368423.9168950007,2353427.806169478
2019-07-30,2206669.398884997,2225518.8051100005,2259957.9014800005,2019471.1942100024,2372166.486895001,2359124.5169242667
2019-07-31,2180304.4324549963,2194134.6751100007,2233079.02148,2013423.147350002,2329058.2668950013,2309539.6236702017
2019-08-01,2128473.6237099967,2154138.2251100005,2185857.54148,2006290.981340002,2289054.986895001,2279508.2009017337
2019-08-02,2107985.892494996,2136803.435110001,2185088.62148,1999958.1897500018,2274623.066895001,2265790.9378934503
2019-08-05,2034472.935359996,2059726.2051100007,2116661.7414800003,1984893.2696950017,2199782.7868950013,2195713.8827801803
2019-08-06,2041982.9535149965,2076567.9551100007,2134232.7414800003,1988548.3005300015,2231824.9968950013,2218707.326407342
2019-08-07,2025492.9327599967,2068356.3851100006,2115224.18148,1988003.8590950011,2217168.446895001,2219035.635185209
2019-08-08,2057284.8668849962,2101406.2951100008,2155775.18148,1996097.529470001,2280938.300375001,2289588.8531605117
2019-08-09,2017705.7157199967,2082304.0551100005,2148427.58148,1990213.663040001,2259815.8414350008,2281465.0045499825
2019-08-12,1987905.1076999968,2052501.0651100005,2114428.8614800004,1984867.9259600006,2224707.776415001,2247679.960066961
2019-08-13,2035747.9178299964,2090277.0951100006,2141391.22148,1994559.2563450006,2258791.410890001,2278244.129183673
2019-08-14,1966196.7835099965,2020648.1351100006,2063373.1414800002,1978842.3452600008,2179994.176910001,2194509.132864844
2019-08-15,1892730.9849299958,1992756.5351100005,2062708.9014800002,1978514.8948700007,2160076.496910001,2199767.3618918634
2019-08-16,1970919.8370049964,2048613.3151100008,2104396.18148,1986517.3455250005,2207026.6169100013,2239139.228664972
2019-08-19,1980570.720404997,2068464.0551100008,2122182.94148,1992022.2106900006,2234440.376910001,2263675.629597849
2019-08-20,1942392.4993949966,2038230.5451100005,2093224.7414800003,1985710.0484300004,2198872.796910001,2239803.6169054825
2019-08-21,1935013.8616849964,2047781.3251100008,2112203.82148,1989108.6160150003,2211864.816910001,2269518.8170666364
2019-08-22,1933972.3652399965,2048819.1851100007,2138213.62148,1987274.9929750003,2213417.146910001,2283790.441257791
2019-08-23,1878153.8139499966,1984328.8751100006,2091780.5814800004,1972597.9756250004,2147231.4469100013,2217043.515704356
2019-08-26,1895990.6716199964,2000375.2251100007,2109110.98148,1976916.08357,2164797.2769100014,2238675.418091188
2019-08-27,1884458.5586149963,1989617.8651100006,2095266.1814800003,1975476.3982650002,2160216.546910001,2230760.714505338
2019-08-28,1893940.3283249964,2005147.2551100005,2115946.1014799997,1976923.6973450005,2165174.9469100013,2245851.6796380486
2019-08-29,1927875.7206549963,2043289.7251100007,2144834.58148,1983950.7320350003,2197323.076910001,2270568.7537428155
2019-08-30,1939829.7783449965,2051877.4551100007,2151583.54148,1984969.675555,2201901.326910001,2271312.5696020406
2019-09-03,1940469.4266649967,2020006.5651100005,2121735.54148,1982401.2060200002,2182101.9269100013,2250155.40346716
2019-09-04,1994405.6806949964,2051633.9951100005,2147232.34148,1993149.8741249996,2215981.586910001,2266864.1898339926
2019-09-05,2029191.9935149967,2098198.8251100006,2181360.1014799997,2003163.1204249996,2252175.666910001,2301203.079714852
2019-09-06,2023141.7689599965,2092065.7751100007,2181689.58148,2004871.6372699998,2243028.7269100007,2293523.319166513
2019-09-09,2062024.2803849967,2122230.3551100004,2202962.90148,2010229.669115,2269634.5469100014,2294337.4443018977
2019-09-10,2080037.5069899962,2145714.145110001,2230787.98148,2013312.75538,2287157.306910001,2319152.32635031
2019-09-11,2103348.4714799966,2164465.4451100007,2264231.7814800004,2018017.9427300002,2317407.666910001,2344449.5401038234
2019-09-12,2100082.890034997,2172618.8051100005,2258893.8214800004,2021843.6665550002,2323022.356910001,2347264.9380821744
2019-09-13,2112664.642924997,2179009.2951100008,2276973.94148,2021720.6894450004,2336255.796910001,2354914.9803475933
2019-09-16,2100220.4002649966,2165643.705110001,2266556.34148,2015966.6526800005,2320620.216910001,2339982.896263119
2019-09-17,2102780.1964149964,2165292.9351100004,2272673.66148,2016299.7721650002,2318914.236910001,2350509.1779457405
2019-09-18,2103796.340214997,2168518.4351100004,2282024.22148,2016493.3607100004,2330524.2969100014,2353372.6068493053
2019-09-19,2102111.0304049966,2165573.0951100006,2273530.9014800005,2016004.0387100005,2333446.356910001,2346798.100436286
2019-09-20,2085246.2709799963,2146079.1951100007,2255126.10148,2009969.7880650004,2315917.9669100014,2330746.3285126593
2019-09-23,2083122.4253399968,2150864.7551100007,2257045.74148,2010110.2440850004,2317067.856910001,2332167.460953396
2019-09-24,2036773.693024996,2124765.9851100007,2243533.50148,2001789.5597150002,2293327.376910001,2310487.311580818
2019-09-25,2057960.9789299967,2143379.9451100007,2265117.86148,2006338.3980750004,2309763.5969100012,2324973.8744926606
2019-09-26,2031952.0116299966,2130517.7251100005,2253700.3814800004,2002657.2540700005,2287907.4269100013,2309349.114207818
2019-09-27,2035716.5355299967,2133067.245110001,2244388.82148,2002259.5900100004,2280708.6369100013,2293918.014576637
2019-09-30,2033353.256029997,2138094.6151100006,2242608.6614800002,2004539.5070150003,2287732.456910001,2302942.4570020996
2019-10-01,1983788.3474449967,2085610.9451100007,2208280.66148,1994596.5779200005,2238398.496910001,2283342.602314509
2019-10-02,1954667.6528599963,2042978.5451100005,2170499.26148,1983812.665265001,2205557.936910001,2256324.6390016982
2019-10-03,1975792.655464997,2054551.3951100004,2182206.62148,1986060.8311350006,2214482.6569100013,2267836.179986172
2019-10-04,1982843.7420949964,2077919.7651100005,2215148.66148,1993825.4510850003,2247947.026910001,2298848.0223204917
2019-10-07,1971644.3836749967,2065192.7651100005,2211447.1014799997,1989202.5507050008,2236873.8169100014,2291616.4026421607
2019-10-08,1923964.4990249965,2026237.5551100008,2176428.62148,1978781.0323600005,2197709.686910001,2258976.526897955
2019-10-09,1937847.5273649967,2043944.7851100008,2186694.62148,1984215.4910100005,2212789.2369100014,2263682.3236199454
2019-10-10,1954971.3027549968,2066422.8351100006,2195630.86148,1990015.3056500005,2234201.1569100013,2266641.017383232
2019-10-11,2003101.849229997,2110470.1851100004,2231198.50148,2000056.8954150006,2270404.7769100014,2311127.819627051
2019-10-14,1997903.9988049965,2112334.1951100007,2229353.2614800003,2000811.8995600007,2270060.086910001,2318587.948560404
2019-10-15,2029140.301034996,2139728.5451100008,2250210.0614799997,2009197.7017850007,2301713.566910001,2337597.8294236814
2019-10-16,2030255.5600599966,2135904.4651100007,2254304.90148,2007771.3628300005,2299015.1569100013,2345676.4193265783
2019-10-17,2041936.4693699963,2139295.4451100007,2259832.62148,2007481.8674550008,2295851.5669100014,2353631.2380150864
2019-10-18,2026645.8714699966,2136294.2551100007,2202764.82148,2003623.1828000005,2271105.576910001,2287934.0941854115
2019-10-21,2032026.0934899964,2167908.7351100007,2208004.58148,2013099.537740001,2297727.796910001,2302148.8112075124
2019-10-22,2040544.4418899964,2177224.585110001,2223717.6614800002,2010063.1792200007,2301442.376910001,2304473.8970027696
2019-10-23,2048551.6423899964,2179664.315110001,2234456.7414800003,2010318.718175001,2317956.576910001,2315276.155488901
2019-10-24,2045741.6816149966,2174948.3151100003,2235846.8214800004,2006895.766500001,2326144.1069100015,2309736.9343250087
2019-10-25,2060892.1266599966,2207583.4451100007,2248985.94148,2022778.933170001,2342252.646910001,2320932.226747469
2019-10-28,2085356.6454399966,2241374.3051100005,2262823.3014800004,2027499.0712850012,2375604.2169100014,2345153.6342032924
2019-10-29,2080633.5888999966,2235744.0251100007,2268351.42148,2022956.8879950012,2369367.3969100015,2337633.388925916
2019-10-30,2170103.4068849967,2256040.5251100007,2280006.94148,2025707.8856200008,2397131.336910001,2350445.674551665
2019-10-31,2150759.6352949967,2235015.71511,2262262.22148,2023726.0466600005,2378283.0069100014,2346340.174059518
2019-11-01,2197094.469934996,2274901.065110001,2296983.98148,2032411.3824150008,2404713.096910001,2381834.0684234807
2019-11-04,2261450.5585249965,2319801.9951100005,2329929.8614800004,2044659.1875850004,2443453.3969100006,2413908.680295646
2019-11-05,2267423.131289996,2323518.0251100007,2345602.7814800004,2044463.7738650008,2455091.9969100007,2421502.5260742614
2019-11-06,2274906.959709996,2325422.55511,2342660.26148,2044571.3306000005,2460404.0869100015,2413372.8336624
2019-11-07,2298507.415779996,2347032.165110001,2364927.1414799998,2046999.2470800006,2478308.376910001,2426247.279214278
2019-11-08,2313584.9479849963,2352397.57511,2359638.86148,2047114.2979100011,2494720.4869100014,2420218.1230503176
2019-11-11,2294167.970199996,2342693.0351100005,2377795.02148,2042538.348470001,2483810.456910001,2430562.0324022756
2019-11-12,2306512.688744996,2348822.6351100006,2369037.8214800004,2042937.8895700015,2486772.916910001,2428770.6174780573
2019-11-13,2284233.3742399965,2336714.88511,2358455.6614800002,2038354.8297500014,2471484.536910001,2427534.7308697007
2019-11-14,2281357.948584996,2338532.6951100007,2365606.7014800003,2037086.0603900016,2473300.026910001,2436812.1066280943
2019-11-15,2301299.7122699963,2354052.9751100005,2387723.14148,2037517.6539100015,2497595.7369100014,2457803.821937102
2019-11-18,2299364.9548249966,2351228.7151100007,2389728.30148,2039254.3464500015,2500358.476910001,2469525.4199536704
2019-11-19,2305599.6271749963,2354617.185110001,2390186.1014799997,2038119.9350750018,2503669.866910001,2476212.284037839
2019-11-20,2287441.8251099964,2334030.5151100005,2387727.30148,2031454.3662400017,2490777.916910001,2470477.328844267
2019-11-21,2290249.6727599967,2329636.0251100007,2381198.7414800003,2027589.5622800016,2489172.886910001,2445432.703270017
2019-11-22,2300781.895264996,2344500.3051100005,2397422.38148,2031642.4569050015,2506973.8169100014,2462683.0559913055
2019-11-25,2323048.2997049964,2371826.5351100005,2413477.7414800003,2041213.4925600018,2519684.636910001,2486166.9281027047
2019-11-26,2305248.9500249964,2359442.2551100003,2407019.8214800004,2041697.557130002,2510431.286910001,2480905.0200275956
2019-11-27,2310641.3342899964,2372257.185110001,2406910.78148,2043713.470635002,2520660.6369100013,2492484.5252972255
2019-11-29,2301373.6938699964,2363955.9451100007,2397390.18148,2037885.989735002,2508799.506910001,2478884.961125938
2019-12-02,2278877.2988849967,2340224.4051100006,2365635.22148,2031444.1415000018,2486179.3669100013,2449159.6437168843
2019-12-03,2247764.8530699965,2307120.3551100004,2339823.46148,2019336.8272050018,2465607.566910001,2429133.241175725
2019-12-04,2245652.6692149965,2324101.4851100007,2350700.1814800003,2021019.8890000016,2483177.8669100013,2443093.654860724
2019-12-05,2235057.5399649963,2325466.1251100004,2350761.42148,2018109.7371800016,2492650.086910001,2435220.434918485
2019-12-06,2277938.5749099967,2371105.2951100003,2387570.6614800002,2031425.6615750017,2520574.786910001,2471162.0043869102
2019-12-09,2267532.0793799968,2363407.6351100006,2376580.02148,2027225.667635002,2516172.7269100016,2453768.5594187104
2019-12-10,2259765.6013499964,2357333.2251100005,2375423.02148,2023868.2025900015,2509498.246910001,2449260.4969250076
2019-12-11,2262846.6523199966,2363603.955110001,2377932.94148,2025649.2846250017,2509146.9469100013,2460588.8827332156
2019-12-12,2318115.830894996,2405230.6151100006,2409178.62148,2031137.5729150015,2557076.746910001,2489759.0796453026
2019-12-13,2305216.0995849967,2402468.2451100005,2396424.0214799996,2033910.4197200015,2545161.576910001,2477629.457208888
2019-12-16,2294768.134269996,2408092.7551100007,2377390.06148,2037892.5907450016,2552383.786910001,2482101.8551650126
2019-12-17,2293591.387644997,2409667.5851100003,2388779.7414800003,2037709.5235050016,2557510.3469100017,2497192.026543538
2019-12-18,2277890.057649997,2398581.1851100004,2387771.1814800003,2035924.336640002,2548038.556910001,2493137.776920912
2019-12-19,2289127.226469997,2411989.5551100005,2396878.42148,2042520.533445002,2557576.2169100014,2515416.0620454163
2019-12-20,2291273.3530199965,2425907.8151100003,2393354.82148,2047717.856730002,2565518.3669100013,2524073.184132037
2019-12-23,2303816.1330299964,2432661.5751100006,2412959.26148,2051708.8494050016,2563689.186910001,2559194.34470895
2019-12-24,2306384.1937999963,2432954.6551100006,2409273.46148,2050274.6539650015,2567779.426910001,2557364.9778407994
2019-12-26,2331118.0121699963,2446609.9051100006,2422055.6214799997,2059548.2614250015,2573835.7369100014,2583279.0853362195
2019-12-27,2327975.4241799964,2446100.7851100005,2419834.50148,2062009.2601850014,2576233.1069100015,2580805.139897129
2019-12-30,2308209.1662499965,2432910.2351100002,2403691.7014800003,2056740.1440000015,2563716.4869100014,2563362.1780138235
2019-12-31,2313948.5572599964,2435682.1651100004,2406547.90148,2059343.9183500018,2567818.526910001,2570098.359505575
2020-01-02,2407128.4736799966,2487207.7051100004,2451672.7014800003,2073854.9875100018,2615543.826910001,2635337.544707353
2020-01-03,2400439.4758449965,2465955.325110001,2428918.74148,2065656.1478750021,2587175.516910001,2611757.767180068
2020-01-06,2421760.801769997,2467674.9951100005,2429681.98148,2067379.1844400023,2585424.246910001,2619841.1560177743
2020-01-07,2413407.5580499964,2456639.6151100006,2425640.1414799998,2061456.4576100023,2578979.206910001,2622740.946764644
2020-01-08,2410705.4973899964,2478582.4851100002,2425083.62148,2065681.4023900023,2599905.836910001,2620133.4288225276
2020-01-09,2417460.4512099964,2500791.1351100006,2449606.42148,2071881.1889150022,2623465.1469100015,2650064.3683191184
2020-01-10,2386044.5122899963,2480527.1151100006,2422419.34148,2066538.9533750021,2600497.1069100015,2627765.0499248207
2020-01-13,2440149.1418799963,2512965.8351100003,2444327.50148,2073040.8181850018,2636288.666910001,2648157.417969418
2020-01-14,2425020.7731799963,2505784.8051100005,2448420.30148,2069887.9804400017,2627330.5469100014,2640036.807681633
2020-01-15,2398809.4790799967,2491423.845110001,2424777.6614800002,2062432.1887550016,2617432.106910001,2630040.6898339693
2020-01-16,2406258.2808049964,2512377.7851100005,2437601.86148,2070887.9313500016,2647533.466910001,2656981.4881734187
2020-01-17,2404491.742544996,2523639.3651100006,2434651.18148,2072011.9378050016,2665519.096910001,2661679.7543391446
2020-01-21,2392526.7101499964,2504155.2051100004,2407336.54148,2071511.3421200016,2646511.826910001,2647600.7767217136
2020-01-22,2370093.6760599967,2494834.6351100006,2398534.26148,2081110.6573800016,2613828.356910001,2641523.2730184644
2020-01-23,2406608.7480449965,2506276.09511,2417411.54148,2081755.3845250015,2618485.4069100013,2656460.1989722066
2020-01-24,2387936.5908049964,2501800.8851100006,2415375.82148,2097178.3204550017,2580515.0569100007,2640442.542683094
2020-01-27,2340234.7544149966,2448618.165110001,2370734.7414800003,2075157.7575000017,2540436.786910001,2598740.0474581905
2020-01-28,2373581.1899649967,2464076.815110001,2396504.7814800004,2076097.6156250015,2578145.086910001,2613040.5051045604
2020-01-29,2487658.3996799965,2488378.2851100005,2411748.58148,2069213.6720000019,2604664.626910001,2600500.8800180373
2020-01-30,2481245.5190749965,2510072.875110001,2430009.8214800004,2075073.771120002,2640225.646910001,2619764.837430962
2020-01-31,2463950.2132849963,2448318.2751100003,2387849.10148,2065960.129425002,2584245.5669100014,2601788.2766669733
2020-02-03,2451148.4768249965,2458838.2851100005,2391792.1014799997,2067986.8944800016,2612954.356910001,2606865.844096585
2020-02-04,2498684.083964997,2502748.4851100007,2425943.54148,2078994.5858200016,2664480.3269100008,2652350.901231918
2020-02-05,2538017.0353699964,2547636.6351100006,2478392.98148,2098322.6870700014,2709609.216910001,2691541.1192308133
2020-02-06,2546063.2223899965,2553406.5851100003,2494994.42148,2102118.7631750014,2718256.596910001,2710330.107186731
2020-02-07,2543662.713219997,2532475.0451100003,2477812.62148,2096391.482400001,2704914.146910001,2698656.74424529
2020-02-10,2564596.6570449965,2544258.085110001,2502217.50148,2104993.9019600013,2729048.8769100015,2744778.978027014
2020-02-11,2568394.124434997,2546967.8151100003,2513297.02148,2114807.4260450015,2728245.706910001,2765454.1565822447
2020-02-12,2599241.6804749966,2562732.5951100006,2525887.8214800004,2118182.5125400014,2729007.0869100015,2781254.858056469
2020-02-13,2561620.748304997,2543351.7151100007,2513740.74148,2102773.5630050013,2695966.296910001,2761314.539785203
2020-02-14,2546800.6402249965,2549527.3951100004,2507567.14148,2094901.2508850012,2690075.476910001,2759390.125443912
2020-02-18,2540543.006059997,2531910.225110001,2491120.54148,2089086.7527200007,2692217.986910001,2759288.27324365
2020-02-19,2539396.3483199966,2550438.1751100007,2509485.46148,2098181.604825001,2712414.0269100014,2786988.637587526
2020-02-20,2524494.709529996,2532527.145110001,2497848.98148,2088866.1209150008,2696526.706910001,2760791.8033735664
2020-02-21,2477609.1647949964,2489564.0951100006,2459325.7414800003,2070671.9933450008,2646110.376910001,2696041.43912779
2020-02-24,2391954.3716449966,2394530.475110001,2363751.54148,2032571.1075800012,2531915.846910001,2580471.6453037276
2020-02-25,2303226.6554999966,2305068.375110001,2269063.06148,2007309.058190001,2461929.6769100013,2508519.6793836737
2020-02-26,2267268.5306299967,2296743.2451100005,2253232.30148,2009038.642655001,2449817.8269100008,2514039.914802537
2020-02-27,2168464.593389997,2203131.585110001,2143997.22148,1974654.7141250009,2340184.1469100015,2397267.322360901
2020-02-28,2169773.5894749966,2174231.7751100007,2081614.7814800001,1958540.5748750009,2321795.546910001,2351065.5511779618
2020-03-02,2265871.415314996,2282754.3951100004,2185446.8214800004,1996662.653310001,2422360.866910001,2474472.445590996
2020-03-03,2205091.4211599957,2192695.5851100003,2108274.26148,1966247.7464650013,2328274.1369100013,2408557.73449385
2020-03-04,2257051.711179996,2271925.6451100004,2175421.0614799997,2002343.6115200012,2401701.4269100013,2514517.2603924046
2020-03-05,2125726.0095349965,2175010.8651100006,2063599.0614800004,1976467.6451850017,2307891.5269100014,2429191.9102990325
2020-03-06,2030149.3965949966,2121808.4451100007,2020315.5414800001,1961417.5327050018,2236907.3969100015,2422668.1894717626
2020-03-09,1817647.2026749963,1913889.7851100005,1799579.4214800003,1887347.2556450015,2035065.336910001,2219920.273482179
