,date,account_value
652,2021-08-04,3266740.7198499963
653,2021-08-05,3284926.419849997
654,2021-08-06,3319521.6998499967
655,2021-08-09,3312105.005829996
656,2021-08-10,3357103.003174996
657,2021-08-11,3356864.540449997
658,2021-08-12,3360201.210449997
659,2021-08-13,3327473.338559997
660,2021-08-16,3305522.8964899965
661,2021-08-17,3253616.666524997
662,2021-08-18,3231017.2549999966
663,2021-08-19,3200087.2528249966
664,2021-08-20,3225191.794314997
665,2021-08-23,3255608.3443149966
666,2021-08-24,3305766.562489996
667,2021-08-25,3342164.2023049966
668,2021-08-26,3317898.6803049967
669,2021-08-27,3387759.842424996
670,2021-08-30,3375165.085809997
671,2021-08-31,3394199.529944997
672,2021-09-01,3355713.868299996
673,2021-09-02,3400942.1082999967
674,2021-09-03,3369805.3582999967
675,2021-09-07,3340083.798299996
676,2021-09-08,3336649.105864996
677,2021-09-09,3342335.308179997
678,2021-09-10,3315522.138264997
679,2021-09-13,3359383.8581449967
680,2021-09-14,3269446.598144996
681,2021-09-15,3312370.028144996
682,2021-09-16,3300238.618144997
683,2021-09-17,3274144.5881449957
684,2021-09-20,3212722.778144996
685,2021-09-21,3154934.038144996
686,2021-09-22,3206594.3081449964
687,2021-09-23,3311156.1481449963
688,2021-09-24,3325565.908144997
689,2021-09-27,3363188.2337699966
690,2021-09-28,3317098.9837699966
691,2021-09-29,3322450.6176049965
692,2021-09-30,3246421.8209199966
693,2021-10-01,3302506.733094996
694,2021-10-04,3256965.3216949967
695,2021-10-05,3274247.1365649966
696,2021-10-06,3268038.3197649955
697,2021-10-07,3297832.520169997
698,2021-10-08,3287797.6867849957
699,2021-10-11,3266769.1452749963
700,2021-10-12,3227545.347899997
701,2021-10-13,3231873.017899997
702,2021-10-14,3264279.147899997
703,2021-10-15,3312410.3078999966
704,2021-10-18,3317495.910834997
705,2021-10-19,3345976.773379997
706,2021-10-20,3379385.7440849966
707,2021-10-21,3335655.739294996
708,2021-10-22,3347813.963189997
709,2021-10-25,3365307.233189997
710,2021-10-26,3414973.023189997
711,2021-10-27,3336105.023189997
712,2021-10-28,3406726.6431899965
713,2021-10-29,3388677.7831899966
714,2021-11-01,3400786.3031899966
715,2021-11-02,3409125.9131899965
716,2021-11-03,3423813.0831899964
717,2021-11-04,3418037.1731899967
718,2021-11-05,3482311.4131899965
719,2021-11-08,3475979.2531899964
720,2021-11-09,3529277.343189996
721,2021-11-10,3452679.8131899964
722,2021-11-11,3423807.8831899962
723,2021-11-12,3446992.2931899973
724,2021-11-15,3433675.1331899962
725,2021-11-16,3376981.3721649963
726,2021-11-17,3337109.1233499967
727,2021-11-18,3331809.2226299965
728,2021-11-19,3314034.112629996
729,2021-11-22,3315929.382629996
730,2021-11-23,3349239.2126299962
731,2021-11-24,3348027.192629996
732,2021-11-26,3230480.4526299965
733,2021-11-29,3260718.889749997
734,2021-11-30,3162135.4394649966
735,2021-12-01,3104423.7716799965
736,2021-12-02,3174371.3216799963
737,2021-12-03,3098045.481679996
738,2021-12-06,3168373.631679997
739,2021-12-07,3237087.211679996
740,2021-12-08,3243807.6616799966
741,2021-12-09,3214403.4016799964
742,2021-12-10,3183856.9516799967
743,2021-12-13,3097648.481679997
744,2021-12-14,3072646.401679996
745,2021-12-15,3095445.5016799965
746,2021-12-16,3085709.771679996
747,2021-12-17,3072043.791679996
748,2021-12-18,3071389.0616799966
749,2021-12-20,3013772.5116799963
750,2021-12-21,3092591.621679996
751,2021-12-22,3098783.3416799963
752,2021-12-23,3128804.0516799963
753,2021-12-24,3129123.261679996
754,2021-12-27,3154073.901679997
755,2021-12-28,3168289.311679996
756,2021-12-29,3148643.8016799963
757,2021-12-30,3146722.831679996
758,2021-12-31,3131249.0616799966
759,2022-01-01,3131087.5116799963
760,2022-01-03,3178866.111679996
761,2022-01-04,3238024.5769499955
762,2022-01-05,3196706.506949996
763,2022-01-06,3224055.216949996
764,2022-01-07,3258517.9369499967
765,2022-01-08,3258613.2769499966
766,2022-01-10,3214291.826949996
767,2022-01-11,3283767.6956299962
768,2022-01-12,3251689.405629996
769,2022-01-13,3234539.8349199966
770,2022-01-14,3234012.0571899964
771,2022-01-15,3234590.682389997
772,2022-01-18,3196179.0075549963
773,2022-01-19,3123256.535384997
774,2022-01-20,3056434.3075099965
775,2022-01-21,2967374.6475099963
776,2022-01-22,2967691.397509997
777,2022-01-24,2988621.7775099967
778,2022-01-25,2876381.537509996
779,2022-01-26,2839085.8575099963
